Dataset,Algorithm,Population Length,Generations,Selection Scheme,Selection Candidates,Crossover Scheme,Crossover Probability,Mutation Scheme,Mutation Probability,Replacement Scheme,Time(s),AvgValue,BestAvgValue,BestGeneration,HV,Spread,NumSolutions,Spacing,NumGenerations
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,694.8522007465363,0.32350056237335356,0.45587970016566876,89,0.1086306420730033,0.9464649753437718,24,0.18892996738775525,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,672.679515838623,0.3811375932193404,0.43299499107265715,67,0.15138590216592065,0.9076470972258236,33,0.11778849887221582,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,713.5792939662933,0.40494891336804795,0.4516013230444304,66,0.15905623367911642,0.9436240386701767,24,0.14066065168560096,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,664.8072652816772,0.4216017733435687,0.4500400990984326,0,0.14910361045126264,0.9581251164455796,33,0.11957310091395153,100
2,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,1.0,elitism,653.3497772216797,0.3864995855455457,0.44673901297402874,43,0.193297363872083,0.9688253535930643,28,0.1945914175217505,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,115.68916535377502,0.38667588289726,0.43003859347115364,42,0.08700484552805861,0.8251289027081459,34,0.08197790790960069,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,121.7430202960968,0.39034929879462943,0.43569190721231105,72,0.11020903444081999,0.688861343591874,39,0.09566969623789322,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,128.20129466056824,0.3816293794632281,0.4210651731117947,99,0.09111595762742992,0.8363807662374506,37,0.08867047154932746,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,128.70156693458557,0.37864153973313336,0.43528720164715873,66,0.10440535799321336,0.7405505012907977,35,0.12573410874209773,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,130.15126061439514,0.38213073531931113,0.41985887071671174,12,0.09595026011175398,0.7795094385063114,46,0.10010627777222235,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,123.46998500823975,0.38834749537571295,0.4187228181302108,93,0.08663701000389673,0.6932741039178792,39,0.10050483884735543,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,125.76691889762878,0.3686475897540457,0.4274972038050688,89,0.09816390488539627,0.727474390863194,36,0.09314699046979937,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,121.85111665725708,0.3750104768954806,0.42699093207390654,23,0.12465317226790361,0.5793734043625328,35,0.12830655042761852,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,132.68295288085938,0.37964926102786467,0.4180100225171379,82,0.12152279213507587,0.7100797140681253,35,0.12467908537122663,100
s3,GeneticNDSAlgorithm,100,100,tournament,2,onepoint,0.8,flip1bit,1.0,elitism,128.76646995544434,0.3821243699567579,0.4286969306320947,21,0.10435099119760562,0.6167010981375919,45,0.11607730115107076,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,290.7821867465973,0.43190089569219076,0.5343876769920624,83,0.8268982185875491,0.969411968450526,86,0.35484121306985783,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,287.9398989677429,0.42750176892855124,0.5304385880759771,94,0.6858018978843833,0.9687379262500025,81,0.3443378464166642,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,290.1515233516693,0.4353679504688983,0.538972522436432,77,0.7333826547434966,0.9686473299818247,83,0.32894059690512445,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,292.93355321884155,0.45347771480745025,0.5362346408916505,69,0.7601297027200788,0.9686251682991602,89,0.3105565819868483,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,288.3190529346466,0.4305858539892516,0.5305242355476985,65,0.6615432040065932,0.9691262682418642,89,0.3369570292676506,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,288.8912305831909,0.4231317203759729,0.5370309961507991,75,0.759861742768783,0.970013400667694,92,0.3639089611843916,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,291.1118824481964,0.44814832606103955,0.5353102850557395,90,0.7077454179552483,0.9678690913451874,92,0.3060963104762237,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,286.7644512653351,0.4245784744810605,0.5354389136908586,61,0.7391804896334639,0.9692561275763578,92,0.35224585078983073,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,285.12925124168396,0.4286893537686183,0.53714110589755,63,0.6594029336249525,0.9696355413458831,88,0.33973232472117443,100
s1,NSGAIIAlgorithm,100,100,tournament,2,onepoint,0.6,flipeachbit,0.05,elitism,288.99324011802673,0.43007758153563264,0.5341937441306096,98,0.6857294410070781,0.9677467589638832,82,0.3384689964906608,100
